Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Month,Sales,City,State,Hour
229744,Wired Headphones,1,11.99,2019-07-23 09:34:00,"94 West St, San Francisco, CA 94016",7,11.99, San Francisco, CA 94016,9
229750,Macbook Pro Laptop,1,1700.0,2019-07-04 09:29:00,"855 14th St, Seattle, WA 98101",7,1700.0, Seattle, WA 98101,9
229750,AA Batteries (4-pack),1,3.84,2019-07-04 09:29:00,"855 14th St, Seattle, WA 98101",7,3.84, Seattle, WA 98101,9
229786,iPhone,1,700.0,2019-07-18 10:50:00,"905 Lakeview St, New York City, NY 10001",7,700.0, New York City, NY 10001,10
229786,Wired Headphones,1,11.99,2019-07-18 10:50:00,"905 Lakeview St, New York City, NY 10001",7,11.99, New York City, NY 10001,10
229801,iPhone,1,700.0,2019-07-26 23:53:00,"141 Hickory St, San Francisco, CA 94016",7,700.0, San Francisco, CA 94016,23
229801,Lightning Charging Cable,1,14.95,2019-07-26 23:53:00,"141 Hickory St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,23
229811,Google Phone,1,600.0,2019-07-14 17:17:00,"247 Johnson St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,17
229811,USB-C Charging Cable,1,11.95,2019-07-14 17:17:00,"247 Johnson St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,17
229833,Google Phone,1,600.0,2019-07-16 20:52:00,"202 Pine St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,20
229833,USB-C Charging Cable,1,11.95,2019-07-16 20:52:00,"202 Pine St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,20
229871,Lightning Charging Cable,1,14.95,2019-07-09 08:27:00,"311 Jackson St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,8
229871,AAA Batteries (4-pack),1,2.99,2019-07-09 08:27:00,"311 Jackson St, San Francisco, CA 94016",7,2.99, San Francisco, CA 94016,8
229887,Google Phone,1,600.0,2019-07-13 19:08:00,"389 Church St, Boston, MA 02215",7,600.0, Boston, MA 02215,19
229887,USB-C Charging Cable,1,11.95,2019-07-13 19:08:00,"389 Church St, Boston, MA 02215",7,11.95, Boston, MA 02215,19
229905,iPhone,1,700.0,2019-07-30 18:13:00,"613 North St, San Francisco, CA 94016",7,700.0, San Francisco, CA 94016,18
229905,Lightning Charging Cable,1,14.95,2019-07-30 18:13:00,"613 North St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,18
229951,Google Phone,1,600.0,2019-07-21 06:35:00,"367 West St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,6
229951,USB-C Charging Cable,1,11.95,2019-07-21 06:35:00,"367 West St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,6
229986,iPhone,1,700.0,2019-07-27 10:10:00,"964 8th St, Los Angeles, CA 90001",7,700.0, Los Angeles, CA 90001,10
229986,Lightning Charging Cable,1,14.95,2019-07-27 10:10:00,"964 8th St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,10
230024,iPhone,1,700.0,2019-07-14 22:14:00,"550 Chestnut St, Atlanta, GA 30301",7,700.0, Atlanta, GA 30301,22
230024,Lightning Charging Cable,1,14.95,2019-07-14 22:14:00,"550 Chestnut St, Atlanta, GA 30301",7,14.95, Atlanta, GA 30301,22
230024,Apple Airpods Headphones,1,150.0,2019-07-14 22:14:00,"550 Chestnut St, Atlanta, GA 30301",7,150.0, Atlanta, GA 30301,22
230035,AAA Batteries (4-pack),1,2.99,2019-07-25 21:35:00,"545 Washington St, Boston, MA 02215",7,2.99, Boston, MA 02215,21
230035,Flatscreen TV,1,300.0,2019-07-25 21:35:00,"545 Washington St, Boston, MA 02215",7,300.0, Boston, MA 02215,21
230055,iPhone,1,700.0,2019-07-06 07:47:00,"267 Maple St, Dallas, TX 75001",7,700.0, Dallas, TX 75001,7
230055,Lightning Charging Cable,1,14.95,2019-07-06 07:47:00,"267 Maple St, Dallas, TX 75001",7,14.95, Dallas, TX 75001,7
230128,27in 4K Gaming Monitor,1,389.99,2019-07-13 23:34:00,"29 Johnson St, Seattle, WA 98101",7,389.99, Seattle, WA 98101,23
230128,Wired Headphones,1,11.99,2019-07-13 23:34:00,"29 Johnson St, Seattle, WA 98101",7,11.99, Seattle, WA 98101,23
230129,Vareebadd Phone,1,400.0,2019-07-23 18:30:00,"485 South St, Atlanta, GA 30301",7,400.0, Atlanta, GA 30301,18
230129,USB-C Charging Cable,1,11.95,2019-07-23 18:30:00,"485 South St, Atlanta, GA 30301",7,11.95, Atlanta, GA 30301,18
230165,AAA Batteries (4-pack),1,2.99,2019-07-07 17:05:00,"134 Church St, Boston, MA 02215",7,2.99, Boston, MA 02215,17
230165,Bose SoundSport Headphones,1,99.99,2019-07-07 17:05:00,"134 Church St, Boston, MA 02215",7,99.99, Boston, MA 02215,17
230184,Lightning Charging Cable,1,14.95,2019-07-07 12:36:00,"190 14th St, New York City, NY 10001",7,14.95, New York City, NY 10001,12
230184,34in Ultrawide Monitor,1,379.99,2019-07-07 12:36:00,"190 14th St, New York City, NY 10001",7,379.99, New York City, NY 10001,12
230189,Google Phone,1,600.0,2019-07-29 10:05:00,"242 Lake St, Los Angeles, CA 90001",7,600.0, Los Angeles, CA 90001,10
230189,USB-C Charging Cable,1,11.95,2019-07-29 10:05:00,"242 Lake St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,10
230193,Vareebadd Phone,1,400.0,2019-07-29 15:30:00,"734 South St, Austin, TX 73301",7,400.0, Austin, TX 73301,15
230193,USB-C Charging Cable,1,11.95,2019-07-29 15:30:00,"734 South St, Austin, TX 73301",7,11.95, Austin, TX 73301,15
230228,Vareebadd Phone,1,400.0,2019-07-30 10:43:00,"285 Johnson St, San Francisco, CA 94016",7,400.0, San Francisco, CA 94016,10
230228,USB-C Charging Cable,1,11.95,2019-07-30 10:43:00,"285 Johnson St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,10
230296,Google Phone,1,600.0,2019-07-30 23:41:00,"128 11th St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,23
230296,Wired Headphones,1,11.99,2019-07-30 23:41:00,"128 11th St, San Francisco, CA 94016",7,11.99, San Francisco, CA 94016,23
230335,iPhone,1,700.0,2019-07-03 20:19:00,"164 Main St, New York City, NY 10001",7,700.0, New York City, NY 10001,20
230335,Lightning Charging Cable,1,14.95,2019-07-03 20:19:00,"164 Main St, New York City, NY 10001",7,14.95, New York City, NY 10001,20
230337,iPhone,1,700.0,2019-07-18 22:10:00,"866 9th St, Portland, OR 97035",7,700.0, Portland, OR 97035,22
230337,Lightning Charging Cable,1,14.95,2019-07-18 22:10:00,"866 9th St, Portland, OR 97035",7,14.95, Portland, OR 97035,22
230342,USB-C Charging Cable,2,11.95,2019-07-01 19:41:00,"248 Lincoln St, San Francisco, CA 94016",7,23.9, San Francisco, CA 94016,19
230342,Lightning Charging Cable,1,14.95,2019-07-01 19:41:00,"248 Lincoln St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,19
230354,Google Phone,1,600.0,2019-07-25 14:18:00,"430 13th St, Austin, TX 73301",7,600.0, Austin, TX 73301,14
230354,USB-C Charging Cable,1,11.95,2019-07-25 14:18:00,"430 13th St, Austin, TX 73301",7,11.95, Austin, TX 73301,14
230369,Apple Airpods Headphones,1,150.0,2019-07-09 11:42:00,"44 Main St, New York City, NY 10001",7,150.0, New York City, NY 10001,11
230369,27in 4K Gaming Monitor,1,389.99,2019-07-09 11:42:00,"44 Main St, New York City, NY 10001",7,389.99, New York City, NY 10001,11
230404,iPhone,1,700.0,2019-07-07 12:21:00,"880 Walnut St, Seattle, WA 98101",7,700.0, Seattle, WA 98101,12
230404,Lightning Charging Cable,1,14.95,2019-07-07 12:21:00,"880 Walnut St, Seattle, WA 98101",7,14.95, Seattle, WA 98101,12
230432,Vareebadd Phone,1,400.0,2019-07-23 17:32:00,"414 West St, Los Angeles, CA 90001",7,400.0, Los Angeles, CA 90001,17
230432,USB-C Charging Cable,1,11.95,2019-07-23 17:32:00,"414 West St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,17
230433,iPhone,1,700.0,2019-07-01 16:15:00,"554 Ridge St, Atlanta, GA 30301",7,700.0, Atlanta, GA 30301,16
230433,Lightning Charging Cable,1,14.95,2019-07-01 16:15:00,"554 Ridge St, Atlanta, GA 30301",7,14.95, Atlanta, GA 30301,16
230475,iPhone,1,700.0,2019-07-16 11:09:00,"250 Pine St, San Francisco, CA 94016",7,700.0, San Francisco, CA 94016,11
230475,Lightning Charging Cable,1,14.95,2019-07-16 11:09:00,"250 Pine St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,11
230485,Apple Airpods Headphones,1,150.0,2019-07-15 17:08:00,"294 Madison St, Atlanta, GA 30301",7,150.0, Atlanta, GA 30301,17
230485,ThinkPad Laptop,1,999.99,2019-07-15 17:08:00,"294 Madison St, Atlanta, GA 30301",7,999.99, Atlanta, GA 30301,17
230528,Google Phone,1,600.0,2019-07-04 16:39:00,"752 Elm St, Austin, TX 73301",7,600.0, Austin, TX 73301,16
230528,Wired Headphones,1,11.99,2019-07-04 16:39:00,"752 Elm St, Austin, TX 73301",7,11.99, Austin, TX 73301,16
230550,Google Phone,1,600.0,2019-07-22 13:47:00,"66 Center St, New York City, NY 10001",7,600.0, New York City, NY 10001,13
230550,Wired Headphones,1,11.99,2019-07-22 13:47:00,"66 Center St, New York City, NY 10001",7,11.99, New York City, NY 10001,13
230560,Wired Headphones,1,11.99,2019-07-02 14:04:00,"686 6th St, New York City, NY 10001",7,11.99, New York City, NY 10001,14
230560,Google Phone,1,600.0,2019-07-02 14:04:00,"686 6th St, New York City, NY 10001",7,600.0, New York City, NY 10001,14
230583,Lightning Charging Cable,1,14.95,2019-07-25 21:05:00,"554 Jackson St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,21
230583,Lightning Charging Cable,1,14.95,2019-07-25 21:05:00,"554 Jackson St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,21
230585,Google Phone,1,600.0,2019-07-07 22:47:00,"843 Center St, Austin, TX 73301",7,600.0, Austin, TX 73301,22
230585,USB-C Charging Cable,1,11.95,2019-07-07 22:47:00,"843 Center St, Austin, TX 73301",7,11.95, Austin, TX 73301,22
230598,iPhone,1,700.0,2019-07-30 11:09:00,"682 River St, Boston, MA 02215",7,700.0, Boston, MA 02215,11
230598,Lightning Charging Cable,1,14.95,2019-07-30 11:09:00,"682 River St, Boston, MA 02215",7,14.95, Boston, MA 02215,11
230600,AA Batteries (4-pack),2,3.84,2019-07-23 10:08:00,"303 Wilson St, Los Angeles, CA 90001",7,7.68, Los Angeles, CA 90001,10
230600,Wired Headphones,1,11.99,2019-07-23 10:08:00,"303 Wilson St, Los Angeles, CA 90001",7,11.99, Los Angeles, CA 90001,10
230605,Vareebadd Phone,1,400.0,2019-07-27 09:15:00,"875 Pine St, Boston, MA 02215",7,400.0, Boston, MA 02215,9
230605,USB-C Charging Cable,1,11.95,2019-07-27 09:15:00,"875 Pine St, Boston, MA 02215",7,11.95, Boston, MA 02215,9
230606,iPhone,1,700.0,2019-07-14 21:28:00,"844 Lincoln St, Atlanta, GA 30301",7,700.0, Atlanta, GA 30301,21
230606,Wired Headphones,1,11.99,2019-07-14 21:28:00,"844 Lincoln St, Atlanta, GA 30301",7,11.99, Atlanta, GA 30301,21
230609,27in 4K Gaming Monitor,1,389.99,2019-07-12 00:13:00,"971 Hickory St, Portland, ME 04101",7,389.99, Portland, ME 04101,0
230609,AAA Batteries (4-pack),1,2.99,2019-07-12 00:13:00,"971 Hickory St, Portland, ME 04101",7,2.99, Portland, ME 04101,0
230640,Apple Airpods Headphones,1,150.0,2019-07-26 20:13:00,"916 12th St, San Francisco, CA 94016",7,150.0, San Francisco, CA 94016,20
230640,ThinkPad Laptop,1,999.99,2019-07-26 20:13:00,"916 12th St, San Francisco, CA 94016",7,999.99, San Francisco, CA 94016,20
230722,Vareebadd Phone,1,400.0,2019-07-29 16:07:00,"515 Dogwood St, Austin, TX 73301",7,400.0, Austin, TX 73301,16
230722,USB-C Charging Cable,2,11.95,2019-07-29 16:07:00,"515 Dogwood St, Austin, TX 73301",7,23.9, Austin, TX 73301,16
230744,USB-C Charging Cable,1,11.95,2019-07-20 11:27:00,"132 North St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,11
230744,34in Ultrawide Monitor,1,379.99,2019-07-20 11:27:00,"132 North St, Los Angeles, CA 90001",7,379.99, Los Angeles, CA 90001,11
230746,Google Phone,1,600.0,2019-07-13 08:58:00,"616 4th St, Atlanta, GA 30301",7,600.0, Atlanta, GA 30301,8
230746,USB-C Charging Cable,1,11.95,2019-07-13 08:58:00,"616 4th St, Atlanta, GA 30301",7,11.95, Atlanta, GA 30301,8
230839,Wired Headphones,1,11.99,2019-07-17 22:11:00,"644 Church St, Los Angeles, CA 90001",7,11.99, Los Angeles, CA 90001,22
230839,AAA Batteries (4-pack),2,2.99,2019-07-17 22:11:00,"644 Church St, Los Angeles, CA 90001",7,5.98, Los Angeles, CA 90001,22
230857,USB-C Charging Cable,1,11.95,2019-07-18 12:21:00,"367 Meadow St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,12
230857,USB-C Charging Cable,1,11.95,2019-07-18 12:21:00,"367 Meadow St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,12
230870,AA Batteries (4-pack),2,3.84,2019-07-10 13:20:00,"22 Church St, San Francisco, CA 94016",7,7.68, San Francisco, CA 94016,13
230870,AAA Batteries (4-pack),1,2.99,2019-07-10 13:20:00,"22 Church St, San Francisco, CA 94016",7,2.99, San Francisco, CA 94016,13
230910,Google Phone,1,600.0,2019-07-19 17:54:00,"676 North St, New York City, NY 10001",7,600.0, New York City, NY 10001,17
230910,Wired Headphones,1,11.99,2019-07-19 17:54:00,"676 North St, New York City, NY 10001",7,11.99, New York City, NY 10001,17
230934,Google Phone,1,600.0,2019-07-14 19:07:00,"813 1st St, Austin, TX 73301",7,600.0, Austin, TX 73301,19
230934,Lightning Charging Cable,1,14.95,2019-07-14 19:07:00,"813 1st St, Austin, TX 73301",7,14.95, Austin, TX 73301,19
230959,Bose SoundSport Headphones,1,99.99,2019-07-15 15:34:00,"740 Lakeview St, Portland, OR 97035",7,99.99, Portland, OR 97035,15
230959,AA Batteries (4-pack),1,3.84,2019-07-15 15:34:00,"740 Lakeview St, Portland, OR 97035",7,3.84, Portland, OR 97035,15
230989,iPhone,1,700.0,2019-07-19 10:27:00,"551 2nd St, Los Angeles, CA 90001",7,700.0, Los Angeles, CA 90001,10
230989,Wired Headphones,1,11.99,2019-07-19 10:27:00,"551 2nd St, Los Angeles, CA 90001",7,11.99, Los Angeles, CA 90001,10
230990,Google Phone,1,600.0,2019-07-22 10:55:00,"192 Maple St, Dallas, TX 75001",7,600.0, Dallas, TX 75001,10
230990,USB-C Charging Cable,2,11.95,2019-07-22 10:55:00,"192 Maple St, Dallas, TX 75001",7,23.9, Dallas, TX 75001,10
231060,AA Batteries (4-pack),1,3.84,2019-07-01 14:08:00,"287 Pine St, San Francisco, CA 94016",7,3.84, San Francisco, CA 94016,14
231060,AAA Batteries (4-pack),1,2.99,2019-07-01 14:08:00,"287 Pine St, San Francisco, CA 94016",7,2.99, San Francisco, CA 94016,14
231077,Wired Headphones,1,11.99,2019-07-29 17:51:00,"267 14th St, Atlanta, GA 30301",7,11.99, Atlanta, GA 30301,17
231077,Lightning Charging Cable,1,14.95,2019-07-29 17:51:00,"267 14th St, Atlanta, GA 30301",7,14.95, Atlanta, GA 30301,17
231097,Vareebadd Phone,1,400.0,2019-07-03 10:47:00,"719 Adams St, Boston, MA 02215",7,400.0, Boston, MA 02215,10
231097,USB-C Charging Cable,1,11.95,2019-07-03 10:47:00,"719 Adams St, Boston, MA 02215",7,11.95, Boston, MA 02215,10
231114,iPhone,1,700.0,2019-07-11 15:12:00,"922 12th St, San Francisco, CA 94016",7,700.0, San Francisco, CA 94016,15
231114,Lightning Charging Cable,1,14.95,2019-07-11 15:12:00,"922 12th St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,15
231133,Vareebadd Phone,1,400.0,2019-07-30 17:14:00,"652 Main St, Los Angeles, CA 90001",7,400.0, Los Angeles, CA 90001,17
231133,Wired Headphones,1,11.99,2019-07-30 17:14:00,"652 Main St, Los Angeles, CA 90001",7,11.99, Los Angeles, CA 90001,17
231158,Flatscreen TV,1,300.0,2019-07-24 14:11:00,"129 Jefferson St, Dallas, TX 75001",7,300.0, Dallas, TX 75001,14
231158,Lightning Charging Cable,1,14.95,2019-07-24 14:11:00,"129 Jefferson St, Dallas, TX 75001",7,14.95, Dallas, TX 75001,14
231254,AAA Batteries (4-pack),1,2.99,2019-07-11 13:41:00,"53 Willow St, New York City, NY 10001",7,2.99, New York City, NY 10001,13
231254,AAA Batteries (4-pack),1,2.99,2019-07-11 13:41:00,"53 Willow St, New York City, NY 10001",7,2.99, New York City, NY 10001,13
231256,iPhone,1,700.0,2019-07-06 11:50:00,"129 Jackson St, Los Angeles, CA 90001",7,700.0, Los Angeles, CA 90001,11
231256,USB-C Charging Cable,1,11.95,2019-07-06 11:50:00,"129 Jackson St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,11
231260,Apple Airpods Headphones,1,150.0,2019-07-21 23:40:00,"606 7th St, Los Angeles, CA 90001",7,150.0, Los Angeles, CA 90001,23
231260,Lightning Charging Cable,1,14.95,2019-07-21 23:40:00,"606 7th St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,23
231268,Google Phone,1,600.0,2019-07-21 21:16:00,"717 Madison St, Atlanta, GA 30301",7,600.0, Atlanta, GA 30301,21
231268,Bose SoundSport Headphones,1,99.99,2019-07-21 21:16:00,"717 Madison St, Atlanta, GA 30301",7,99.99, Atlanta, GA 30301,21
231338,USB-C Charging Cable,1,11.95,2019-07-09 18:21:00,"561 4th St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,18
231338,ThinkPad Laptop,1,999.99,2019-07-09 18:21:00,"561 4th St, San Francisco, CA 94016",7,999.99, San Francisco, CA 94016,18
231361,iPhone,1,700.0,2019-07-06 23:02:00,"534 13th St, Los Angeles, CA 90001",7,700.0, Los Angeles, CA 90001,23
231361,Lightning Charging Cable,1,14.95,2019-07-06 23:02:00,"534 13th St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,23
231405,Google Phone,1,600.0,2019-07-02 12:11:00,"703 11th St, Boston, MA 02215",7,600.0, Boston, MA 02215,12
231405,USB-C Charging Cable,1,11.95,2019-07-02 12:11:00,"703 11th St, Boston, MA 02215",7,11.95, Boston, MA 02215,12
231442,Bose SoundSport Headphones,1,99.99,2019-07-27 08:00:00,"438 Ridge St, New York City, NY 10001",7,99.99, New York City, NY 10001,8
231442,Macbook Pro Laptop,1,1700.0,2019-07-27 08:00:00,"438 Ridge St, New York City, NY 10001",7,1700.0, New York City, NY 10001,8
231537,Wired Headphones,1,11.99,2019-07-28 11:37:00,"731 Jackson St, Portland, ME 04101",7,11.99, Portland, ME 04101,11
231537,AAA Batteries (4-pack),1,2.99,2019-07-28 11:37:00,"731 Jackson St, Portland, ME 04101",7,2.99, Portland, ME 04101,11
231572,Google Phone,1,600.0,2019-07-31 22:50:00,"824 Park St, Boston, MA 02215",7,600.0, Boston, MA 02215,22
231572,Bose SoundSport Headphones,1,99.99,2019-07-31 22:50:00,"824 Park St, Boston, MA 02215",7,99.99, Boston, MA 02215,22
231626,Google Phone,1,600.0,2019-07-31 14:30:00,"764 Spruce St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,14
231626,USB-C Charging Cable,1,11.95,2019-07-31 14:30:00,"764 Spruce St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,14
231733,Lightning Charging Cable,1,14.95,2019-07-08 20:16:00,"451 10th St, Los Angeles, CA 90001",7,14.95, Los Angeles, CA 90001,20
231733,AA Batteries (4-pack),1,3.84,2019-07-08 20:16:00,"451 10th St, Los Angeles, CA 90001",7,3.84, Los Angeles, CA 90001,20
231754,Vareebadd Phone,1,400.0,2019-07-19 09:33:00,"357 1st St, San Francisco, CA 94016",7,400.0, San Francisco, CA 94016,9
231754,Wired Headphones,1,11.99,2019-07-19 09:33:00,"357 1st St, San Francisco, CA 94016",7,11.99, San Francisco, CA 94016,9
231790,20in Monitor,1,109.99,2019-07-27 12:55:00,"129 Meadow St, San Francisco, CA 94016",7,109.99, San Francisco, CA 94016,12
231790,Lightning Charging Cable,1,14.95,2019-07-27 12:55:00,"129 Meadow St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,12
231833,Vareebadd Phone,1,400.0,2019-07-04 21:17:00,"338 Church St, San Francisco, CA 94016",7,400.0, San Francisco, CA 94016,21
231833,USB-C Charging Cable,1,11.95,2019-07-04 21:17:00,"338 Church St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,21
231875,Lightning Charging Cable,1,14.95,2019-07-09 01:24:00,"247 Hickory St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,1
231875,Bose SoundSport Headphones,1,99.99,2019-07-09 01:24:00,"247 Hickory St, San Francisco, CA 94016",7,99.99, San Francisco, CA 94016,1
231882,Bose SoundSport Headphones,1,99.99,2019-07-02 12:50:00,"339 Dogwood St, New York City, NY 10001",7,99.99, New York City, NY 10001,12
231882,USB-C Charging Cable,1,11.95,2019-07-02 12:50:00,"339 Dogwood St, New York City, NY 10001",7,11.95, New York City, NY 10001,12
231891,AAA Batteries (4-pack),4,2.99,2019-07-09 11:25:00,"544 8th St, Los Angeles, CA 90001",7,11.96, Los Angeles, CA 90001,11
231891,Bose SoundSport Headphones,1,99.99,2019-07-09 11:25:00,"544 8th St, Los Angeles, CA 90001",7,99.99, Los Angeles, CA 90001,11
231916,27in FHD Monitor,1,149.99,2019-07-11 23:06:00,"676 Pine St, Atlanta, GA 30301",7,149.99, Atlanta, GA 30301,23
231916,Bose SoundSport Headphones,1,99.99,2019-07-11 23:06:00,"676 Pine St, Atlanta, GA 30301",7,99.99, Atlanta, GA 30301,23
231923,AA Batteries (4-pack),1,3.84,2019-07-17 14:15:00,"127 Spruce St, San Francisco, CA 94016",7,3.84, San Francisco, CA 94016,14
231923,AAA Batteries (4-pack),1,2.99,2019-07-17 14:15:00,"127 Spruce St, San Francisco, CA 94016",7,2.99, San Francisco, CA 94016,14
231956,iPhone,1,700.0,2019-07-12 13:28:00,"133 13th St, Boston, MA 02215",7,700.0, Boston, MA 02215,13
231956,Apple Airpods Headphones,1,150.0,2019-07-12 13:28:00,"133 13th St, Boston, MA 02215",7,150.0, Boston, MA 02215,13
231962,Apple Airpods Headphones,1,150.0,2019-07-16 11:09:00,"959 Forest St, Portland, OR 97035",7,150.0, Portland, OR 97035,11
231962,27in 4K Gaming Monitor,1,389.99,2019-07-16 11:09:00,"959 Forest St, Portland, OR 97035",7,389.99, Portland, OR 97035,11
231976,Google Phone,1,600.0,2019-07-22 16:11:00,"439 Jackson St, San Francisco, CA 94016",7,600.0, San Francisco, CA 94016,16
231976,USB-C Charging Cable,1,11.95,2019-07-22 16:11:00,"439 Jackson St, San Francisco, CA 94016",7,11.95, San Francisco, CA 94016,16
231987,Google Phone,1,600.0,2019-07-31 18:12:00,"759 13th St, Los Angeles, CA 90001",7,600.0, Los Angeles, CA 90001,18
231987,USB-C Charging Cable,1,11.95,2019-07-31 18:12:00,"759 13th St, Los Angeles, CA 90001",7,11.95, Los Angeles, CA 90001,18
232034,Wired Headphones,1,11.99,2019-07-17 19:51:00,"773 Meadow St, Dallas, TX 75001",7,11.99, Dallas, TX 75001,19
232034,LG Washing Machine,1,600.0,2019-07-17 19:51:00,"773 Meadow St, Dallas, TX 75001",7,600.0, Dallas, TX 75001,19
232177,34in Ultrawide Monitor,1,379.99,2019-07-12 07:51:00,"964 6th St, San Francisco, CA 94016",7,379.99, San Francisco, CA 94016,7
232177,20in Monitor,1,109.99,2019-07-12 07:51:00,"964 6th St, San Francisco, CA 94016",7,109.99, San Francisco, CA 94016,7
232235,ThinkPad Laptop,1,999.99,2019-07-11 21:26:00,"23 Johnson St, New York City, NY 10001",7,999.99, New York City, NY 10001,21
232235,AAA Batteries (4-pack),1,2.99,2019-07-11 21:26:00,"23 Johnson St, New York City, NY 10001",7,2.99, New York City, NY 10001,21
232236,AA Batteries (4-pack),1,3.84,2019-07-24 14:14:00,"881 Cherry St, Boston, MA 02215",7,3.84, Boston, MA 02215,14
232236,AAA Batteries (4-pack),3,2.99,2019-07-24 14:14:00,"881 Cherry St, Boston, MA 02215",7,8.97, Boston, MA 02215,14
232244,Vareebadd Phone,1,400.0,2019-07-07 23:07:00,"315 Willow St, Austin, TX 73301",7,400.0, Austin, TX 73301,23
232244,USB-C Charging Cable,1,11.95,2019-07-07 23:07:00,"315 Willow St, Austin, TX 73301",7,11.95, Austin, TX 73301,23
232245,Bose SoundSport Headphones,1,99.99,2019-07-14 11:24:00,"304 7th St, Boston, MA 02215",7,99.99, Boston, MA 02215,11
232245,20in Monitor,1,109.99,2019-07-14 11:24:00,"304 7th St, Boston, MA 02215",7,109.99, Boston, MA 02215,11
232261,Vareebadd Phone,1,400.0,2019-07-09 20:14:00,"547 Adams St, Boston, MA 02215",7,400.0, Boston, MA 02215,20
232261,USB-C Charging Cable,1,11.95,2019-07-09 20:14:00,"547 Adams St, Boston, MA 02215",7,11.95, Boston, MA 02215,20
232275,Google Phone,1,600.0,2019-07-22 22:44:00,"483 5th St, New York City, NY 10001",7,600.0, New York City, NY 10001,22
232275,USB-C Charging Cable,1,11.95,2019-07-22 22:44:00,"483 5th St, New York City, NY 10001",7,11.95, New York City, NY 10001,22
232290,iPhone,1,700.0,2019-07-01 14:16:00,"892 Spruce St, Boston, MA 02215",7,700.0, Boston, MA 02215,14
232290,Apple Airpods Headphones,1,150.0,2019-07-01 14:16:00,"892 Spruce St, Boston, MA 02215",7,150.0, Boston, MA 02215,14
232314,Macbook Pro Laptop,1,1700.0,2019-07-03 16:25:00,"683 Highland St, Dallas, TX 75001",7,1700.0, Dallas, TX 75001,16
232314,AAA Batteries (4-pack),2,2.99,2019-07-03 16:25:00,"683 Highland St, Dallas, TX 75001",7,5.98, Dallas, TX 75001,16
232340,iPhone,1,700.0,2019-07-02 20:02:00,"392 South St, Dallas, TX 75001",7,700.0, Dallas, TX 75001,20
232340,Apple Airpods Headphones,1,150.0,2019-07-02 20:02:00,"392 South St, Dallas, TX 75001",7,150.0, Dallas, TX 75001,20
232340,Wired Headphones,1,11.99,2019-07-02 20:02:00,"392 South St, Dallas, TX 75001",7,11.99, Dallas, TX 75001,20
232348,iPhone,1,700.0,2019-07-27 10:24:00,"793 Hill St, Boston, MA 02215",7,700.0, Boston, MA 02215,10
232348,Apple Airpods Headphones,1,150.0,2019-07-27 10:24:00,"793 Hill St, Boston, MA 02215",7,150.0, Boston, MA 02215,10
232362,USB-C Charging Cable,1,11.95,2019-07-17 00:19:00,"391 7th St, Austin, TX 73301",7,11.95, Austin, TX 73301,0
232362,Lightning Charging Cable,2,14.95,2019-07-17 00:19:00,"391 7th St, Austin, TX 73301",7,29.9, Austin, TX 73301,0
232423,iPhone,1,700.0,2019-07-23 11:13:00,"9 1st St, San Francisco, CA 94016",7,700.0, San Francisco, CA 94016,11
232423,Lightning Charging Cable,1,14.95,2019-07-23 11:13:00,"9 1st St, San Francisco, CA 94016",7,14.95, San Francisco, CA 94016,11
232426,20in Monitor,1,109.99,2019-07-24 16:43:00,"234 Park St, Atlanta, GA 30301",7,109.99, Atlanta, GA 30301,16
